,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,300497,富祥股份,0.24,,,5.5,,1299.16,,,07-02
1,300491,通合科技,,,,,,123.1,,,06-26
2,002787,华源控股,0.12,,,,,1271.04,,,06-26
3,603116,红蜻蜓,0.16,,,,,5527.97,,,06-26
4,300494,盛天网络,0.17,,,6.81,,1546.24,,,06-26
5,002785,万里石,0.01,,,,,153.39,,,06-25
6,002779,中坚科技,0.13,,,3.25,,878.04,,,06-25
7,002778,高科石化,0.1,,,,,700.82,,,06-25
8,300496,中科创达,0.45,,,12.55,,3386.47,,,06-25
9,601211,国泰君安,0.16,,,2.75,1.53,95194.13,,,06-25
10,300492,山鼎设计,0.02,,,0.75,,109.36,,,06-25
11,300490,华自科技,0.01,,,0.29,,80.93,,,06-25
12,300481,濮阳惠成,,,,,,1026.6,,,06-10
13,603117,万林股份,0.06,,,2.5,,2187.42,,,06-10
14,603616,韩建河山,0.1,,,,,1123.41,,,06-10
15,002776,柏堡龙,,,,,,2097.57,,,06-10
16,300486,东杰智能,-0.08,,,,,-790.59,,,06-10
17,300489,中飞股份,0.2,,,3.29,,684.33,,,06-10
18,002770,科迪乳业,0.08,,,2.99,,1592.6,,,06-10
19,300483,沃施股份,0.31,,,6.46,,1413.07,,,06-10
20,300464,星徽精密,0.09,,,0.02,-0.04,545.91,,,06-09
21,603901,永创智能,0.16,,,3.48,-1.17,1212.34,,,05-28
22,603300,华铁科技,0.15,,,,,2237.22,,,05-28
23,300465,高伟达,-0.04,,,-1.48,-1.4,-423.72,,,05-27
24,300471,厚普股份,0.59,,,,,3301.73,,,05-26
25,603108,润达医疗,0.1,,,1.75,-1.96,712.36,,,05-26
26,002758,华通医药,0.19,,,,,803.95,,,05-26
27,002757,南兴装备,0.15,,,,,1264.9,,,05-26
28,300470,日机密封,0.51,,,7.21,,2022.39,,,05-25
29,002763,汇洁股份,0.44,,,,,7258.46,,,05-25
30,300479,神思电子,0.04,,,,,222.82,,,05-25
31,300472,新元科技,-0.07,,,,,-359.59,,,05-25
32,300475,聚隆科技,0.17,,,5.65,,2610.42,,,05-25
33,603311,金海环境,0.08,,,4.79,0.18,1228.73,,,05-15
34,002755,东方新星,0.18,,,4.45,-0.35,1400.49,,,05-14
35,603718,海利生物,0.15,,,,0.11,3164.27,,,05-14
36,603227,雪峰科技,-0.1,,,,,-2423.87,,,05-14
37,002756,永兴特钢,0.37,,,3.66,-1.75,5501.99,,,05-14
38,603355,莱克电气,0.24,,,,0.18,8668.71,,,05-12
39,300467,迅游科技,0.54,,,,,1634.38,,,05-11
40,603568,伟明环保,0.13,,,6.42,,5217.78,,,05-11
41,300463,迈克生物,0.3,,,7.14,-0.53,4476.46,,,05-11
42,603010,万盛股份,0.08,,,2.54,,580.83,,,04-30
43,002734,利民股份,0.18,,,2.91,,1319.0,,,04-30
44,603315,福鞍股份,0.13,,,1.56,,943.83,,,04-30
45,603268,松发股份,0.21,,,5.4,,1387.58,,,04-30
46,603025,大豪科技,0.17,,,7.67,,6655.19,,,04-30
47,603806,福斯特,0.3,,,5.25,,10254.9,,,04-30
48,603606,东方电缆,0.06,,,1.38,,700.33,,,04-30
49,603828,柯利达,0.21,,,4.79,,1882.06,,,04-30
50,603729,龙韵股份,-0.1,,,-0.53,,-480.85,,,04-30
51,603338,浙江鼎力,0.43,,,7.19,,2079.16,,,04-30
52,603456,九洲药业,0.2,,,4.24,,3172.86,,,04-30
53,603011,合锻智能,0.04,,,1.25,,479.84,,,04-30
54,601198,东兴证券,0.12,,,3.79,,23452.01,,,04-30
55,601689,拓普集团,0.18,,,6.21,,9209.5,,,04-30
56,603017,中衡设计,0.21,,,2.65,,949.22,,,04-30
57,603997,继峰股份,0.14,,,7.32,,5176.35,,,04-30
58,603869,北部湾旅,-0.01,,,,,-159.57,,,04-30
59,601021,春秋航空,0.58,,,6.19,,17368.78,,,04-30
60,002734,利民股份,0.18,,,2.91,,1319.0,,,04-30
61,603315,福鞍股份,0.13,,,1.56,,943.83,,,04-30
62,603600,永艺股份,0.0,,,0.12,,28.09,,,04-29
63,002746,仙坛股份,0.02,,,0.38,,290.26,,,04-29
64,603698,航天工程,0.14,,,5.02,,4781.34,,,04-29
65,603021,山东华鹏,0.03,,,0.45,,207.01,,,04-29
66,603808,歌力思,0.28,,,5.56,,3343.09,,,04-29
67,603020,爱普股份,0.37,,,5.67,,4457.27,,,04-29
68,603169,兰石重装,-0.07,,,-4.32,,-3265.94,,,04-29
69,601016,节能风电,0.02,,,1.12,,3109.5,,,04-29
70,603318,派思股份,-0.05,,,-1.87,,-471.08,,,04-29
71,002730,电光科技,0.04,,,0.94,,451.2,,,04-29
72,603518,维格娜丝,0.31,,,6.64,,3458.19,,,04-28
73,603899,晨光文具,0.22,,,9.24,,8688.58,,,04-28
74,603118,共进股份,0.22,,,4.14,,5000.34,,,04-28
75,603088,宁波精达,0.06,,,1.31,,384.02,,,04-28
76,603368,柳州医药,0.43,,,7.36,,3827.57,,,04-28
77,002738,中矿资源,0.0,,,0.04,,14.74,,,04-28
78,300364,中文在线,-0.14,,,-4.86,-0.21,-1249.62,,,04-28
79,603618,杭电股份,0.12,,,2.65,,2094.18,,,04-28
80,603199,九华旅游,0.17,,,2.87,,1387.85,,,04-28
